stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,platform_code
Parentde:08311:30418,,"Freiburg, Lörracher Straße",,47.979415894,7.8200592995,,,1,,,0,
Parentde:08311:30421,,"Freiburg, Kalkackerweg",,47.980175018,7.7975382805,,,1,,,0,
Parentde:08311:30423,,"Freiburg, Vauban-Mitte",,47.975326538,7.8225655556,,,1,,,0,
Parentde:08311:30424,,"Freiburg, Innsbrucker Straße",,47.976581573,7.8174901009,,,1,,,0,
Parentde:08311:30428,,"Freiburg, Moosackerweg",,47.984142303,7.7957596779,,,1,,,0,
Parentde:08311:30429,,"Freiburg, Hirschenhofweg",,47.985992432,7.9042310715,,,1,,,0,
Parentde:08311:30431,,"Freiburg, Berggasse",,48.026226044,7.8604474068,,,1,,,0,
Parentde:08311:30432,,"Freiburg, Glottertalstraße",,48.030315399,7.8621001244,,,1,,,0,
Parentde:08311:30480,,"Freiburg, Lorettoschule",,47.98456192,7.8440260887,,,1,,,0,
Parentde:08311:30481,,"Freiburg, Weiherhofschule",,48.005645752,7.8631062508,,,1,,,0,
Parentde:08311:30485,,"Freiburg, Liebigstraße",,48.016120911,7.84171772,,,1,,,0,
Parentde:08311:30500,,"Freiburg, Rathaus im Stühlinger",,47.999851227,7.832447052,,,1,,,0,
Parentde:08311:30501,,"Freiburg, Runzmattenweg",,48.002182007,7.825296402,,,1,,,0,
