stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,platform_code
de:08311:30213:0:1,,"Freiburg, Hans-Bunte-Str. Mitte",,48.029186,7.85521,,,0,Parent30213,,0,
de:08311:30213:0:2,,"Freiburg, Hans-Bunte-Str. Mitte",,48.028946,7.854689,,,0,Parent30213,,0,
de:08311:30214:0:1,,"Freiburg, Hans-Bunte-Str. Nord",,48.030972,7.858893,,,0,Parent30214,,0,
de:08311:30214:0:2,,"Freiburg, Hans-Bunte-Str. Nord",,48.031025,7.858911,,,0,Parent30214,,0,
de:08311:30215:0:1,,"Freiburg, Stübeweg",,48.027668,7.852785,,,0,Parent30215,,0,
de:08311:30215:0:2,,"Freiburg, Stübeweg",,48.027512,7.852506,,,0,Parent30215,,0,
de:08311:30215:0:3,,"Freiburg, Stübeweg",,48.027866,7.851797,,,0,Parent30215,,0,
de:08311:30215:0:4,,"Freiburg, Stübeweg",,48.027691,7.851671,,,0,Parent30215,,0,
de:08311:30217:0:1,,"Freiburg, Bernlappstraße",,48.026501,7.864212,,,0,Parent30217,,0,
de:08311:30217:0:2,,"Freiburg, Bernlappstraße",,48.025024,7.86352,,,0,Parent30217,,0,
de:08311:30218:0:1,,"Freiburg, Wildtalstraße",,48.029926,7.866313,,,0,Parent30218,,0,
de:08311:30218:0:2,,"Freiburg, Wildtalstraße",,48.029202,7.865936,,,0,Parent30218,,0,
de:08311:30219:0:1,,"Freiburg, badenova",,48.027519,7.84602,,,0,Parent30219,,0,
de:08311:30219:0:2,,"Freiburg, badenova",,48.027531,7.846155,,,0,Parent30219,,0,
de:08311:30220:0:1,,"Freiburg, Schlachthof",,48.030209,7.843002,,,0,Parent30220,,0,
de:08311:30220:0:2,,"Freiburg, Schlachthof",,48.030785,7.842643,,,0,Parent30220,,0,
de:08311:30221:0:1,,"Freiburg, Wöhlerstraße",,48.032944,7.849308,,,0,Parent30221,,0,
de:08311:30221:0:2,,"Freiburg, Wöhlerstraße",,48.032967,7.849353,,,0,Parent30221,,0,
de:08311:30223:0:1,,"Freiburg, Auerstraße",,48.030312,7.850934,,,0,Parent30223,,0,
de:08311:30223:0:2,,"Freiburg, Auerstraße",,48.030491,7.850872,,,0,Parent30223,,0,
de:08311:30224:0:1,,"Freiburg, Albertstraße",,48.001995,7.846074,,,0,Parent30224,,0,
de:08311:30224:0:2,,"Freiburg, Albertstraße",,48.001305,7.845266,,,0,Parent30224,,0,
de:08311:30225:0:1,,"Freiburg, Immentalstraße",,48.004726,7.862891,,,0,Parent30225,,0,
de:08311:30225:0:2,,"Freiburg, Immentalstraße",,48.004726,7.863035,,,0,Parent30225,,0,
de:08311:30226:0:1,,"Freiburg, Herdern Kirche",,48.006546,7.863268,,,0,Parent30226,,0,
de:08311:30226:0:2,,"Freiburg, Herdern Kirche",,48.006523,7.863322,,,0,Parent30226,,0,
de:08311:30227:0:1,,"Freiburg, Sandstraße",,48.008125,7.862127,,,0,Parent30227,,0,
de:08311:30227:0:2,,"Freiburg, Sandstraße",,48.009521,7.862864,,,0,Parent30227,,0,
de:08311:30228:0:1,,"Freiburg, Richard-Strauss-Str.",,48.01115,7.862855,,,0,Parent30228,,0,
de:08311:30228:0:2,,"Freiburg, Richard-Strauss-Str.",,48.011246,7.863097,,,0,Parent30228,,0,
de:08311:30230:0:1,,"Freiburg, Mooswaldallee",,48.032646,7.860322,,,0,Parent30230,,0,
de:08311:30230:0:2,,"Freiburg, Mooswaldallee",,48.032928,7.860133,,,0,Parent30230,,0,
de:08311:30231:0:1,,"Freiburg, Offenburger Str.",,48.019405,7.855597,,,0,Parent30231,,0,
de:08311:30231:0:2,,"Freiburg, Offenburger Str.",,48.019306,7.855677,,,0,Parent30231,,0,
de:08311:30232:0:1,,"Freiburg, Siemensstraße",,48.021484,7.851886,,,0,Parent30232,,0,
de:08311:30232:0:2,,"Freiburg, Siemensstraße",,48.021294,7.852057,,,0,Parent30232,,0,
de:08311:30233:0:1,,"Freiburg, Sonnenstraße",,48.005604,7.849802,,,0,Parent30233,,0,
de:08311:30233:0:2,,"Freiburg, Sonnenstraße",,48.005947,7.849982,,,0,Parent30233,,0,
de:08311:30234:1:1,,"Freiburg, Messe Freiburg",,48.019279,7.839517,,,0,Parent30234,,0,
de:08311:30234:1:2,,"Freiburg, Messe Freiburg",,48.019279,7.839768,,,0,Parent30234,,0,
de:08311:30234:1:3,,"Freiburg, Messe Freiburg",,48.019215,7.839499,,,0,Parent30234,,0,
